xG Score,Angle,playerName,playerTeam
0.1322714016074323,34.85101097636855,Robbie KEANE,Aston Villa
0.0970634144740377,4.774799446827808,Carlos CUELLAR,Aston Villa
0.0600131610673164,40.83151918560948,Jordi GOMEZ,Wigan Athletic
0.2550456091081408,45.915309722436966,Franco DI SANTO,Wigan Athletic
0.0360221300039568,5.666328648519132,Barry BANNAN,Aston Villa
0.08811227798917,49.188507825703894,Antolin ALCARAZ,Wigan Athletic
0.0118668534725823,16.07325508270733,Jordi GOMEZ,Wigan Athletic
0.0117676548089366,16.45852965075742,James MCCARTHY,Wigan Athletic
0.0116079120877813,17.530432311216288,Franco DI SANTO,Wigan Athletic
0.0767410158633086,4.614104690850515,Robbie KEANE,Aston Villa
0.0206785203012446,17.31087669558638,Victor MOSES,Wigan Athletic
0.1054608955163385,25.005154675579398,Hugo RODALLEGA,Wigan Athletic
0.2680483906248022,37.35604493621986,Hugo RODALLEGA,Wigan Athletic
0.088810797523682,5.296204374019642,Emile HESKEY,Aston Villa
0.0614527719986082,5.703803604575229,Charles N'ZOGBIA,Aston Villa
0.1414313987909421,54.7052430669138,Antolin ALCARAZ,Wigan Athletic
0.1178395760449904,4.725686480420274,Emile HESKEY,Aston Villa
0.0427004865602409,24.122712462487986,Franco DI SANTO,Wigan Athletic
0.240501501930851,4.986982512792562,Scott SINCLAIR,Swansea City
0.0626327980150805,19.38019816914217,Glenn WHELAN,Stoke City
0.3433210723348907,46.0941702629785,Peter CROUCH,Stoke City
0.1595471739071483,58.300417483183516,Matthew UPSON,Stoke City
0.0629425272379276,25.69206809369173,Jonathan WALTERS,Stoke City
0.1287201992408959,53.77407926887839,Matthew UPSON,Stoke City
0.0563481005646729,5.623714433343096,Gylfi SIGURDSSON,Swansea City
0.0681544863444914,5.340058242550366,Danny GRAHAM,Swansea City
0.1240469157509408,48.45002237122138,Peter CROUCH,Stoke City
0.0157788362013392,18.623069136437078,Nathan DYER,Swansea City
0.2091483039831554,4.648315878940832,Jonathan WALTERS,Stoke City
0.0172247608249034,19.17085337989181,Angel RANGEL,Swansea City
0.0598703997859849,4.888355950083814,Jonathan WALTERS,Stoke City
0.047317796254504,4.711586751016478,Jonathan WALTERS,Stoke City
0.0083011210368537,16.0447882050574,Gylfi SIGURDSSON,Swansea City
0.0635234556019385,19.112212767212863,Luke MOORE,Swansea City
0.1900407427961044,32.48515244891546,Gylfi SIGURDSSON,Swansea City
0.1372857261892969,48.54216576585717,Steven CAULKER,Swansea City
0.2260078944013794,35.91206807132094,Danny GRAHAM,Swansea City
0.2917405686517069,83.62062979155719,Gabriel AGBONLAHOR,Aston Villa
0.2769379239412089,4.627209200186569,Laurent KOSCIELNY,Arsenal
0.5002086010885156,95.93777245160544,Gabriel AGBONLAHOR,Aston Villa
0.778908233282902,4.925633351833694,Robin VAN PERSIE,Arsenal
0.0222213541564169,5.266259497663592,Theo WALCOTT,Arsenal
0.0173616523720046,16.45815830059717,Stiliyan PETROV,Aston Villa
0.0267119652456994,17.29200996062901,Stiliyan PETROV,Aston Villa
0.0710087243285587,5.654249156322546,Aaron RAMSEY,Arsenal
0.0148542953273011,5.759959072433829,Robin VAN PERSIE,Arsenal
0.0820711883034059,19.03857917357799,Barry BANNAN,Aston Villa
0.1019178314359121,5.018943308931691,Marc ALBRIGHTON,Aston Villa
0.1300086640790055,55.4192215705249,Per MERTESACKER,Arsenal
0.2973620666556673,46.90827463199215,Per MERTESACKER,Arsenal
0.035791712542304,5.946961571460978,Ciaran CLARK,Aston Villa
0.0040269782824078,6.0022818165053495,Barry BANNAN,Aston Villa
0.0485620780254056,5.974175880376756,Stiliyan PETROV,Aston Villa
0.0468998551818088,18.860450276011388,Robin VAN PERSIE,Arsenal
0.241994283750265,36.75110857136981,Tomas ROSICKY,Arsenal
0.0052782718868832,15.489880156353342,Andrey ARSHAVIN,Arsenal
